Route,Cost,Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Mt Roskill']",780.695,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Newmarket']",781.0712500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Onehunga']",747.95875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Ponsonby']",776.73875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",807.611875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown St Lukes']",722.1474999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Three Kings']",739.6537500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Countdown Victoria Street West']",795.024375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Newmarket']",828.7162500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Onehunga']",749.63,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Ponsonby']",818.840625,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",827.681875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown St Lukes']",741.784375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Three Kings']",750.19875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",853.484375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Onehunga']",755.269375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Ponsonby']",765.350625,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Pt Chevalier']",793.7025000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown St Lukes']",729.9018749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Three Kings']",726.34875,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Countdown Victoria Street West']",771.943125,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Ponsonby']",846.8475,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Pt Chevalier']",864.9981250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown St Lukes']",783.3093749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Three Kings']",750.29125,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Victoria Street West']",870.1018750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",752.598125,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown St Lukes']",684.74375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Three Kings']",718.4518750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Victoria Street West']",736.6668750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown St Lukes']",728.24375,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Three Kings']",771.5912500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",804.8075000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Three Kings']",680.5537499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Victoria Street West']",751.75,Central Region
"['Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Countdown Three Kings', 'Countdown Victoria Street West']",832.9456250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Mt Roskill']",821.7275000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Newmarket']",822.1037500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Onehunga']",788.99125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Ponsonby']",817.77125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",848.6443750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown St Lukes']",763.18,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Three Kings']",780.6862500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Victoria Street West']",836.056875,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Newmarket']",825.7843750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Onehunga']",746.698125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Ponsonby']",815.90875,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",824.75,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown St Lukes']",738.8525,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Three Kings']",747.266875,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",850.5525,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Onehunga']",801.5131250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Ponsonby']",811.5943750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Pt Chevalier']",839.94625,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown St Lukes']",776.145625,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Three Kings']",772.5925000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Victoria Street West']",818.1868750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Ponsonby']",828.7775,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Pt Chevalier']",846.9281249999999,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown St Lukes']",765.239375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Three Kings']",732.2212499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Victoria Street West']",852.0318749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",818.8243750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown St Lukes']",750.9699999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Three Kings']",784.678125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Victoria Street West']",802.893125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown St Lukes']",762.160625,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown Three Kings']",805.508125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",838.724375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown St Lukes', 'Countdown Three Kings']",708.683125,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown St Lukes', 'Countdown Victoria Street West']",779.879375,Central Region
"['Countdown Grey Lynn', 'Countdown Lynfield', 'Countdown Three Kings', 'Countdown Victoria Street West']",808.2237499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Newmarket']",821.62,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Onehunga']",742.53375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Ponsonby']",811.744375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",820.5856249999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown St Lukes']",734.688125,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Three Kings']",743.1025000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",846.388125,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Onehunga']",742.91,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Ponsonby']",752.99125,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Pt Chevalier']",781.3431250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown St Lukes']",717.5424999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Three Kings']",713.989375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Victoria Street West']",759.58375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Ponsonby']",834.2325,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Pt Chevalier']",852.3831250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown St Lukes']",770.6943749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Three Kings']",737.67625,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Victoria Street West']",857.486875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",771.9906250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown St Lukes']",704.1362499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Three Kings']",737.844375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Victoria Street West']",756.059375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown St Lukes']",741.86875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown Three Kings']",785.2162500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",818.4325000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown St Lukes', 'Countdown Three Kings']",676.56875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown St Lukes', 'Countdown Victoria Street West']",747.7649999999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Eden', 'Countdown Three Kings', 'Countdown Victoria Street West']",796.2593750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Onehunga']",790.5550000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Ponsonby']",800.63625,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Pt Chevalier']",828.9881250000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown St Lukes']",765.1875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Three Kings']",761.634375,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Victoria Street West']",807.22875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Ponsonby']",835.9037500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Pt Chevalier']",854.0543749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown St Lukes']",772.365625,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Three Kings']",739.3475,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Victoria Street West']",859.1581249999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",814.0925,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown St Lukes']",746.238125,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Three Kings']",779.9462500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Victoria Street West']",798.1612500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown St Lukes']",761.9387499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown Three Kings']",805.28625,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",838.5025,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Countdown Three Kings']",696.2056249999999,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Countdown Victoria Street West']",767.401875,Central Region
"['Countdown Grey Lynn', 'Countdown Mt Roskill', 'Countdown Three Kings', 'Countdown Victoria Street West']",806.8043749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Ponsonby']",832.4468750000001,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Pt Chevalier']",850.5975000000001,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown St Lukes']",768.9087499999999,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Three Kings']",735.890625,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Victoria Street West']",855.7012500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",751.5062500000001,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown St Lukes']",683.6518749999999,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Three Kings']",717.36,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Victoria Street West']",735.575,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown St Lukes']",718.863125,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown Three Kings']",762.210625,Central Region
"['Countdown Grey Lynn', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",795.4268750000001,Central Region
