Route,Cost,Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Avondale']",825.7343750000001,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Palomino']",939.8009027777779,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",838.650625,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Avondale']",838.634375,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Palomino']",874.6225000000001,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Titirangi']",874.925625,West Region
"['Countdown Lincoln Road', 'SuperValue Avondale', 'SuperValue Palomino']",997.2766666666666,West Region
"['Countdown Lincoln Road', 'SuperValue Avondale', 'SuperValue Titirangi']",866.5237500000001,West Region
"['Countdown Lincoln Road', 'SuperValue Palomino', 'SuperValue Titirangi']",884.2950000000001,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu']",1096.9374305555552,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu South']",1071.7359722222222,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Westgate']",1070.8238888888886,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'FreshChoice Glen Eden']",1036.0310416666666,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'FreshChoice Ranui']",1001.9157638888889,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'SuperValue Avondale']",974.2438888888889,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'SuperValue Palomino']",1077.0488194444447,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'SuperValue Titirangi']",1060.4831250000002,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Te Atatu South']",991.5459722222221,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Westgate']",1078.7729166666666,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",955.8410416666668,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Ranui']",973.0652083333333,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'SuperValue Avondale']",898.9250000000001,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'SuperValue Palomino']",1019.4867361111112,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'SuperValue Titirangi']",984.9253472222221,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'Countdown Westgate']",1040.4722916666667,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",899.9950000000001,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Ranui']",922.8356944444444,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'SuperValue Avondale']",871.893125,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'SuperValue Palomino']",964.3561111111113,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'SuperValue Titirangi']",920.2629166666668,West Region
"['Countdown Lynmall', 'Countdown Westgate', 'FreshChoice Glen Eden']",1012.0884722222222,West Region
"['Countdown Lynmall', 'Countdown Westgate', 'FreshChoice Ranui']",996.009375,West Region
"['Countdown Lynmall', 'Countdown Westgate', 'SuperValue Avondale']",950.3020833333333,West Region
"['Countdown Lynmall', 'Countdown Westgate', 'SuperValue Palomino']",1053.1070138888886,West Region
"['Countdown Lynmall', 'Countdown Westgate', 'SuperValue Titirangi']",1036.5413194444445,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",840.410625,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Avondale']",749.746875,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Palomino']",856.5768750000001,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",762.663125,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Avondale']",854.668125,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Palomino']",890.6562500000001,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Titirangi']",890.959375,West Region
"['Countdown Lynmall', 'SuperValue Avondale', 'SuperValue Palomino']",878.968125,West Region
"['Countdown Lynmall', 'SuperValue Avondale', 'SuperValue Titirangi']",765.901875,West Region
"['Countdown Lynmall', 'SuperValue Palomino', 'SuperValue Titirangi']",876.4075,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'Countdown Te Atatu South']",1060.7970833333331,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'Countdown Westgate']",1148.0240277777777,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'FreshChoice Glen Eden']",1025.0921527777778,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'FreshChoice Ranui']",1042.3163194444444,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'SuperValue Avondale']",967.9372222222222,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'SuperValue Palomino']",1088.7378472222222,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'SuperValue Titirangi']",1054.1764583333331,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'Countdown Westgate']",1117.5609027777778,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",977.0825000000002,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'FreshChoice Ranui']",999.9243055555553,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'SuperValue Avondale']",942.735763888889,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'SuperValue Palomino']",1041.4447222222225,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'SuperValue Titirangi']",997.3515277777778,West Region
"['Countdown Northwest', 'Countdown Westgate', 'FreshChoice Glen Eden']",1003.6100694444445,West Region
"['Countdown Northwest', 'Countdown Westgate', 'FreshChoice Ranui']",987.5309722222222,West Region
"['Countdown Northwest', 'Countdown Westgate', 'SuperValue Avondale']",941.8236805555556,West Region
"['Countdown Northwest', 'Countdown Westgate', 'SuperValue Palomino']",1044.6286111111112,West Region
"['Countdown Northwest', 'Countdown Westgate', 'SuperValue Titirangi']",1028.0629166666668,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",989.2459027777778,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Avondale']",882.355625,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Palomino']",1009.0046527777777,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",895.271875,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Avondale']",877.84,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Palomino']",916.9010416666667,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Titirangi']",917.2715277777778,West Region
"['Countdown Northwest', 'SuperValue Avondale', 'SuperValue Palomino']",1045.1442361111112,West Region
"['Countdown Northwest', 'SuperValue Avondale', 'SuperValue Titirangi']",906.9521527777778,West Region
"['Countdown Northwest', 'SuperValue Palomino', 'SuperValue Titirangi']",957.4345138888889,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'Countdown Westgate']",1037.3709027777777,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Glen Eden']",897.4575,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Ranui']",919.7343055555556,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'SuperValue Avondale']",869.355625,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'SuperValue Palomino']",961.2547222222223,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'SuperValue Titirangi']",917.1615277777778,West Region
"['Countdown Te Atatu', 'Countdown Westgate', 'FreshChoice Glen Eden']",1011.5590972222222,West Region
"['Countdown Te Atatu', 'Countdown Westgate', 'FreshChoice Ranui']",995.48,West Region
"['Countdown Te Atatu', 'Countdown Westgate', 'SuperValue Avondale']",949.7727083333333,West Region
"['Countdown Te Atatu', 'Countdown Westgate', 'SuperValue Palomino']",1052.5776388888887,West Region
"['Countdown Te Atatu', 'Countdown Westgate', 'SuperValue Titirangi']",1036.0119444444445,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",909.0559027777778,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Avondale']",816.7456250000001,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Palomino']",928.814652777778,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",829.661875,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Avondale']",854.235,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Palomino']",890.2231250000001,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Titirangi']",890.52625,West Region
"['Countdown Te Atatu', 'SuperValue Avondale', 'SuperValue Palomino']",969.5864583333333,West Region
"['Countdown Te Atatu', 'SuperValue Avondale', 'SuperValue Titirangi']",843.868125,West Region
"['Countdown Te Atatu', 'SuperValue Palomino', 'SuperValue Titirangi']",899.895625,West Region
"['Countdown Te Atatu South', 'Countdown Westgate', 'FreshChoice Glen Eden']",973.2584722222222,West Region
"['Countdown Te Atatu South', 'Countdown Westgate', 'FreshChoice Ranui']",957.1793749999999,West Region
"['Countdown Te Atatu South', 'Countdown Westgate', 'SuperValue Avondale']",911.4720833333334,West Region
"['Countdown Te Atatu South', 'Countdown Westgate', 'SuperValue Palomino']",1014.2770138888887,West Region
"['Countdown Te Atatu South', 'Countdown Westgate', 'SuperValue Titirangi']",997.7113194444446,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",861.71625,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Avondale']",771.0525000000001,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Palomino']",877.8825,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",783.96875,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Avondale']",813.1381250000001,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Palomino']",849.12625,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Titirangi']",849.429375,West Region
"['Countdown Te Atatu South', 'SuperValue Avondale', 'SuperValue Palomino']",936.5475000000001,West Region
"['Countdown Te Atatu South', 'SuperValue Avondale', 'SuperValue Titirangi']",816.8362500000001,West Region
"['Countdown Te Atatu South', 'SuperValue Palomino', 'SuperValue Titirangi']",854.7887499999999,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",965.3033333333333,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Avondale']",862.76625,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Palomino']",985.0620833333335,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",875.6825,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Avondale']",873.0075,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Palomino']",910.9946527777779,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Titirangi']",911.365138888889,West Region
"['Countdown Westgate', 'SuperValue Avondale', 'SuperValue Palomino']",1021.2024305555556,West Region
"['Countdown Westgate', 'SuperValue Avondale', 'SuperValue Titirangi']",886.099375,West Region
"['Countdown Westgate', 'SuperValue Palomino', 'SuperValue Titirangi']",933.4927083333333,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",771.530625,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",807.51875,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",807.821875,West Region
"['FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",844.421875,West Region
"['FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",731.3556249999999,West Region
"['FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",795.37625,West Region
"['FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",915.4947222222222,West Region
"['FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",799.6112499999999,West Region
"['FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",792.79,West Region
"['SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",801.25,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1110.766875,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1154.7523611111114,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1155.1228472222222,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1199.8561805555555,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1061.6640972222224,West Region
"['Countdown Henderson', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1139.9115277777778,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1262.4118055555555,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1124.2197222222223,West Region
"['Countdown Henderson', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1115.8826388888888,West Region
"['Countdown Henderson', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1224.6069444444443,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1218.1177083333334,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1262.1031944444444,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1262.4736805555556,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1307.207013888889,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1169.0149305555558,West Region
"['Countdown Hobsonville', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1247.262361111111,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1330.3994444444443,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1192.2073611111114,West Region
"['Countdown Hobsonville', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1183.8702777777776,West Region
"['Countdown Hobsonville', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1283.4019444444443,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1061.954375,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1105.9398611111112,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1106.3103472222222,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1151.0436805555555,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1012.8515972222224,West Region
"['Countdown Kelston', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1091.0990277777776,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1287.1961805555557,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1149.0040972222225,West Region
"['Countdown Kelston', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1140.667013888889,West Region
"['Countdown Kelston', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1172.7281944444446,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1124.9958333333334,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1168.9813194444444,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1169.3518055555553,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1214.085138888889,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1075.8930555555557,West Region
"['Countdown Lincoln Road', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1154.140486111111,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1229.8518055555553,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1091.6597222222222,West Region
"['Countdown Lincoln Road', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1083.322638888889,West Region
"['Countdown Lincoln Road', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1211.6162499999998,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",1243.0097916666666,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Avondale']",1132.1985416666669,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",1147.9850694444444,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Avondale']",1178.0188888888888,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Titirangi']",1222.3748611111112,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'SuperValue Avondale', 'SuperValue Titirangi']",1165.348263888889,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",1187.162638888889,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Avondale']",1076.351388888889,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",1092.1379166666668,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Avondale']",1127.789375,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Titirangi']",1172.145347222222,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'SuperValue Avondale', 'SuperValue Titirangi']",1132.3093055555555,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1032.1222222222223,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1076.1077083333332,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1076.4781944444446,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1121.211527777778,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",983.0194444444445,West Region
"['Countdown Lynmall', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1061.266875,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1249.448611111111,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1111.2565277777778,West Region
"['Countdown Lynmall', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1102.9194444444447,West Region
"['Countdown Lynmall', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1088.6339583333333,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1194.1995833333335,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1238.1850694444445,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1238.5555555555557,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1283.2888888888888,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1145.0968055555554,West Region
"['Countdown Northwest', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1223.344236111111,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1277.7697916666664,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1139.5777083333332,West Region
"['Countdown Northwest', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1131.2406250000001,West Region
"['Countdown Northwest', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1259.4838194444446,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui']",1184.0612499999997,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Avondale']",1073.25,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Titirangi']",1089.0365277777778,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Avondale']",1124.6879861111113,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Titirangi']",1169.0439583333332,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'SuperValue Avondale', 'SuperValue Titirangi']",1129.2079166666667,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1114.0095833333335,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1157.9950694444444,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1158.3655555555554,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1203.0988888888892,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1064.9068055555558,West Region
"['Countdown Te Atatu', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1143.154236111111,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1248.9192361111109,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1110.7271527777777,West Region
"['Countdown Te Atatu', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1102.3900694444446,West Region
"['Countdown Te Atatu', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1183.9260416666666,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1058.1624305555554,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1102.1479166666666,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1102.5184027777777,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1147.251736111111,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1009.059652777778,West Region
"['Countdown Te Atatu South', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1087.3070833333334,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1198.6897222222224,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1060.497638888889,West Region
"['Countdown Te Atatu South', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1052.1605555555552,West Region
"['Countdown Te Atatu South', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1150.8870833333333,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale']",1170.2570138888889,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino']",1214.2425,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Titirangi']",1214.612986111111,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino']",1259.3463194444444,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Titirangi']",1121.1542361111112,West Region
"['Countdown Westgate', 'FreshChoice Glen Eden', 'SuperValue Palomino', 'SuperValue Titirangi']",1199.4016666666666,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1271.8634027777775,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1133.6713194444446,West Region
"['Countdown Westgate', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1125.334236111111,West Region
"['Countdown Westgate', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1235.5420138888887,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino']",1147.8361111111112,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Titirangi']",1009.6440277777776,West Region
"['FreshChoice Glen Eden', 'FreshChoice Ranui', 'SuperValue Palomino', 'SuperValue Titirangi']",1001.3069444444445,West Region
"['FreshChoice Glen Eden', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1046.4107638888888,West Region
"['FreshChoice Ranui', 'SuperValue Avondale', 'SuperValue Palomino', 'SuperValue Titirangi']",1129.8343055555554,West Region
['Countdown Papakura'],463.28875,Southern Most Region
['Countdown Roselands'],484.6975,Southern Most Region
['Countdown Takanini'],451.8375,Southern Most Region
['SuperValue Papakura'],382.928125,Southern Most Region
"['Countdown Papakura', 'Countdown Roselands']",726.88375,Southern Most Region
